ID,Segment,Business,Date,Status,MRR,Macro Product,Plan,Classificacao Ic
2175,9,7,2025-05-18 00:00:00,1,7831,Cat_7,Cat_5,1
2176,4,8,2024-03-20 00:00:00,0,8250,Cat_7,Cat_3,1
2177,6,8,2024-12-29 00:00:00,1,3804,Cat_9,Cat_10,1
2178,2,2,2022-11-24 00:00:00,1,4995,Cat_2,Cat_2,1
2179,9,7,2025-07-14 00:00:00,1,1216,Cat_8,Cat_5,3
2180,1,8,2021-12-07 00:00:00,0,455,Cat_2,Cat_7,2
2181,10,5,2024-02-14 00:00:00,1,3681,Cat_9,Cat_5,3
2182,7,7,2025-10-26 00:00:00,0,3060,Cat_7,Cat_5,3
2183,10,7,2025-12-02 00:00:00,1,4168,Cat_1,Cat_7,2
2184,5,8,2022-06-18 00:00:00,1,565,Cat_3,Cat_2,2
2185,9,9,2023-02-19 00:00:00,1,3145,Cat_1,Cat_4,2
2186,8,6,2022-06-27 00:00:00,1,10000,Cat_4,Cat_2,3
2187,8,8,2021-03-21 00:00:00,1,1657,Cat_10,Cat_10,3
2188,8,10,2021-01-18 00:00:00,1,6402,Cat_3,Cat_8,3
2189,1,5,2025-06-26 00:00:00,1,603,Cat_10,Cat_9,2
2190,10,10,2024-05-03 00:00:00,1,4472,Cat_2,Cat_4,2
2191,3,8,2024-02-13 00:00:00,0,9377,Cat_10,Cat_9,2
2192,6,1,2024-10-29 00:00:00,1,3808,Cat_7,Cat_5,1
2193,1,9,2025-01-18 00:00:00,1,6735,Cat_3,Cat_6,1
2194,2,1,2025-02-05 00:00:00,1,1079,Cat_6,Cat_2,1
2195,3,6,2025-05-19 00:00:00,0,2190,Cat_6,Cat_8,2
2196,6,6,2023-11-26 00:00:00,0,316,Cat_6,Cat_6,3
2197,4,7,2023-03-15 00:00:00,1,6008,Cat_3,Cat_5,1
2198,2,7,2025-09-27 00:00:00,1,9858,Cat_5,Cat_4,2
2199,9,7,2023-07-23 00:00:00,1,7912,Cat_7,Cat_1,3
2200,1,6,2025-09-27 00:00:00,1,4749,Cat_10,Cat_4,3
2201,4,4,2021-03-08 00:00:00,1,9116,Cat_2,Cat_3,2
2202,9,5,2024-04-26 00:00:00,1,472,Cat_4,Cat_4,2
2203,1,10,2023-10-05 00:00:00,1,9051,Cat_8,Cat_5,2
2204,6,3,2022-10-04 00:00:00,1,8726,Cat_2,Cat_7,1
2205,8,2,2025-09-09 00:00:00,0,4146,Cat_1,Cat_9,2
2206,6,9,2021-12-12 00:00:00,0,8123,Cat_5,Cat_2,3
2207,8,3,2022-09-11 00:00:00,1,8988,Cat_8,Cat_8,2
2208,7,5,2021-05-13 00:00:00,0,3451,Cat_1,Cat_3,2
2209,6,2,2024-06-03 00:00:00,1,8226,Cat_1,Cat_1,1
2210,10,2,2025-09-02 00:00:00,0,6578,Cat_10,Cat_7,2
2211,8,5,2025-12-27 00:00:00,1,9982,Cat_10,Cat_2,1
2212,9,4,2022-12-11 00:00:00,1,6667,Cat_1,Cat_7,2
2213,9,5,2021-01-18 00:00:00,0,3255,Cat_6,Cat_8,1
2214,10,8,2022-05-20 00:00:00,1,1602,Cat_9,Cat_3,3
2215,8,10,2022-02-25 00:00:00,0,686,Cat_2,Cat_8,2
2216,3,3,2025-07-23 00:00:00,0,6693,Cat_4,Cat_3,3
2217,8,6,2021-02-10 00:00:00,1,6194,Cat_3,Cat_4,3
2218,6,3,2021-10-15 00:00:00,0,8100,Cat_2,Cat_7,1
2219,7,1,2021-10-07 00:00:00,1,4114,Cat_7,Cat_5,2
2220,6,3,2024-12-10 00:00:00,1,5375,Cat_3,Cat_9,1
2221,1,9,2023-06-14 00:00:00,0,1142,Cat_10,Cat_2,2
2222,4,7,2021-12-05 00:00:00,1,7811,Cat_2,Cat_2,3
2223,3,2,2023-10-17 00:00:00,1,6995,Cat_10,Cat_7,2
2224,4,1,2021-09-26 00:00:00,1,3362,Cat_8,Cat_3,1
2225,7,1,2021-07-12 00:00:00,1,1553,Cat_9,Cat_1,2
2226,3,10,2024-11-23 00:00:00,1,2159,Cat_10,Cat_5,2
2227,8,4,2022-11-04 00:00:00,0,5594,Cat_1,Cat_5,1
2228,6,6,2025-07-04 00:00:00,1,4047,Cat_4,Cat_1,2
2229,4,5,2024-09-09 00:00:00,0,7761,Cat_6,Cat_1,3
2230,5,7,2022-12-18 00:00:00,1,707,Cat_9,Cat_6,2
2231,5,5,2024-06-20 00:00:00,0,1768,Cat_9,Cat_9,1
2232,4,2,2021-11-24 00:00:00,0,5788,Cat_3,Cat_1,3
2233,4,2,2024-06-10 00:00:00,1,6173,Cat_9,Cat_5,2
2234,5,8,2021-09-02 00:00:00,0,452,Cat_7,Cat_5,3
2235,7,7,2021-02-06 00:00:00,1,8496,Cat_8,Cat_7,3
2236,8,1,2024-01-18 00:00:00,1,8713,Cat_10,Cat_8,3
2237,8,8,2023-09-30 00:00:00,1,7758,Cat_7,Cat_2,3
2238,7,9,2024-11-13 00:00:00,1,2986,Cat_5,Cat_4,3
2239,3,8,2025-09-22 00:00:00,1,9212,Cat_2,Cat_9,3
2240,10,7,2024-10-01 00:00:00,0,7265,Cat_9,Cat_7,3
2241,10,4,2024-12-06 00:00:00,0,9007,Cat_3,Cat_10,2
2242,1,1,2025-04-24 00:00:00,1,3437,Cat_8,Cat_8,3
2243,10,9,2024-07-15 00:00:00,1,8218,Cat_1,Cat_4,1
2244,8,2,2023-09-29 00:00:00,1,9481,Cat_9,Cat_8,3
2245,6,9,2025-06-12 00:00:00,1,6813,Cat_7,Cat_2,1
2246,2,6,2022-04-21 00:00:00,0,5773,Cat_2,Cat_2,1
2247,8,4,2023-05-23 00:00:00,1,9149,Cat_5,Cat_8,2
2248,7,8,2024-05-05 00:00:00,1,1398,Cat_1,Cat_10,2
2249,3,1,2024-11-23 00:00:00,1,4679,Cat_9,Cat_4,2
2250,4,7,2024-01-06 00:00:00,1,4661,Cat_6,Cat_9,2
2251,8,3,2021-02-08 00:00:00,1,5592,Cat_1,Cat_10,3
2252,10,7,2021-04-17 00:00:00,0,3361,Cat_1,Cat_1,1
2253,1,9,2021-04-22 00:00:00,1,7506,Cat_2,Cat_4,3
2254,6,6,2024-10-30 00:00:00,1,6711,Cat_10,Cat_10,1
2255,2,3,2021-09-11 00:00:00,1,7667,Cat_9,Cat_5,2
2256,4,8,2023-04-12 00:00:00,1,779,Cat_3,Cat_5,3
2257,2,5,2022-08-06 00:00:00,1,5655,Cat_3,Cat_4,2
2258,3,3,2022-02-24 00:00:00,1,6148,Cat_6,Cat_6,3
2259,9,3,2023-11-30 00:00:00,1,5711,Cat_1,Cat_2,2
2260,2,9,2025-12-13 00:00:00,1,600,Cat_8,Cat_7,1
2261,6,3,2021-01-14 00:00:00,1,8487,Cat_4,Cat_1,1
2262,3,6,2023-06-28 00:00:00,1,2695,Cat_10,Cat_10,3
2263,5,7,2021-11-13 00:00:00,1,9897,Cat_7,Cat_3,3
2264,10,5,2022-09-21 00:00:00,0,8652,Cat_2,Cat_8,2
2265,2,4,2023-08-15 00:00:00,1,4788,Cat_5,Cat_6,3
2266,5,8,2023-11-12 00:00:00,0,4876,Cat_9,Cat_4,1
2267,4,8,2023-10-17 00:00:00,0,9240,Cat_5,Cat_6,3
2268,8,5,2022-01-10 00:00:00,1,7338,Cat_8,Cat_6,1
2269,10,10,2025-08-10 00:00:00,1,8394,Cat_8,Cat_7,3
2270,5,1,2023-11-22 00:00:00,0,6777,Cat_8,Cat_9,2
2271,10,8,2023-06-23 00:00:00,1,7037,Cat_6,Cat_3,2
2272,4,3,2024-10-20 00:00:00,0,8054,Cat_9,Cat_4,3
2273,5,9,2023-11-06 00:00:00,1,9478,Cat_8,Cat_9,1
2274,9,9,2023-04-26 00:00:00,0,6172,Cat_6,Cat_1,3
2275,9,3,2023-11-21 00:00:00,1,3684,Cat_6,Cat_10,3
2276,7,8,2025-11-09 00:00:00,1,168,Cat_4,Cat_10,2
2277,1,2,2023-09-23 00:00:00,1,7734,Cat_6,Cat_10,3
2278,3,3,2024-10-10 00:00:00,0,1678,Cat_8,Cat_4,2
2279,1,6,2023-10-07 00:00:00,0,3418,Cat_1,Cat_6,3
2280,7,2,2025-09-14 00:00:00,1,3930,Cat_2,Cat_3,3
2281,3,5,2021-05-19 00:00:00,1,8736,Cat_10,Cat_8,2
2282,4,2,2024-03-05 00:00:00,1,1066,Cat_1,Cat_4,3
2283,3,3,2022-03-27 00:00:00,0,5708,Cat_8,Cat_6,2
2284,3,6,2024-11-09 00:00:00,0,2562,Cat_6,Cat_3,1
2285,1,3,2025-12-04 00:00:00,0,6533,Cat_8,Cat_9,2
2286,8,8,2022-06-04 00:00:00,1,9683,Cat_3,Cat_2,3
2287,8,6,2025-07-27 00:00:00,1,8750,Cat_4,Cat_6,1
2288,4,5,2021-02-22 00:00:00,1,5501,Cat_6,Cat_10,1
2289,4,3,2021-03-24 00:00:00,1,3533,Cat_3,Cat_1,2
2290,9,6,2024-10-26 00:00:00,0,4453,Cat_9,Cat_10,2
2291,6,10,2021-04-28 00:00:00,1,2100,Cat_8,Cat_7,1
2292,1,10,2024-08-15 00:00:00,1,7608,Cat_8,Cat_2,2
2293,2,5,2024-07-14 00:00:00,1,8591,Cat_4,Cat_6,1
2294,1,1,2025-09-05 00:00:00,0,2313,Cat_7,Cat_10,2
2295,5,3,2025-02-17 00:00:00,1,3510,Cat_2,Cat_4,2
2296,2,1,2024-02-29 00:00:00,1,8447,Cat_6,Cat_1,1
2297,8,5,2023-08-01 00:00:00,1,7973,Cat_5,Cat_4,3
2298,4,1,2023-01-22 00:00:00,1,1582,Cat_7,Cat_1,1
2299,6,5,2021-05-29 00:00:00,1,9529,Cat_5,Cat_7,2
2300,3,3,2023-01-13 00:00:00,0,2986,Cat_6,Cat_7,2
2301,6,9,2024-08-28 00:00:00,0,5788,Cat_1,Cat_7,1
2302,8,8,2022-11-29 00:00:00,1,2245,Cat_3,Cat_5,3
2303,9,2,2022-04-08 00:00:00,0,8946,Cat_7,Cat_7,2
2304,5,2,2024-06-28 00:00:00,1,7798,Cat_5,Cat_8,3
2305,7,9,2023-04-07 00:00:00,0,7520,Cat_3,Cat_5,3
2306,5,5,2025-04-25 00:00:00,1,8632,Cat_8,Cat_4,1
2307,4,7,2024-07-30 00:00:00,1,4675,Cat_2,Cat_7,2
2308,8,7,2021-04-14 00:00:00,0,3570,Cat_5,Cat_2,2
2309,10,1,2022-05-27 00:00:00,0,782,Cat_8,Cat_10,1
2310,4,1,2022-12-27 00:00:00,1,8449,Cat_7,Cat_4,2
2311,4,1,2025-06-16 00:00:00,1,4300,Cat_5,Cat_7,1
2312,8,4,2024-12-01 00:00:00,1,5470,Cat_9,Cat_5,1
2313,1,4,2023-02-15 00:00:00,0,9675,Cat_9,Cat_9,2
2314,9,1,2023-06-21 00:00:00,1,7927,Cat_9,Cat_7,2
2315,3,8,2024-05-25 00:00:00,1,7892,Cat_4,Cat_8,3
2316,4,7,2024-05-23 00:00:00,1,6761,Cat_1,Cat_2,3
2317,5,9,2021-10-30 00:00:00,1,4917,Cat_6,Cat_9,1
2318,6,4,2025-06-23 00:00:00,1,1646,Cat_3,Cat_7,3
2319,2,4,2024-07-02 00:00:00,1,4136,Cat_7,Cat_8,1
2320,10,10,2025-09-30 00:00:00,0,2860,Cat_7,Cat_10,1
2321,9,3,2022-12-15 00:00:00,1,1014,Cat_4,Cat_4,1
2322,3,10,2021-04-01 00:00:00,0,3489,Cat_2,Cat_2,2
2323,2,3,2021-07-19 00:00:00,1,8048,Cat_3,Cat_4,2
2324,5,6,2023-03-12 00:00:00,1,862,Cat_5,Cat_10,3
2325,5,3,2021-04-22 00:00:00,1,3017,Cat_9,Cat_2,1
2326,7,4,2022-06-15 00:00:00,0,7048,Cat_10,Cat_5,1
2327,10,6,2025-11-17 00:00:00,1,3903,Cat_5,Cat_8,2
2328,3,10,2021-03-28 00:00:00,0,459,Cat_10,Cat_1,3
2329,6,8,2025-02-24 00:00:00,1,3061,Cat_8,Cat_3,1
2330,7,8,2021-01-31 00:00:00,1,5645,Cat_6,Cat_7,1
2331,2,8,2022-09-10 00:00:00,1,7566,Cat_3,Cat_1,1
2332,3,5,2024-07-22 00:00:00,0,6645,Cat_10,Cat_5,3
2333,10,8,2023-04-26 00:00:00,0,3217,Cat_2,Cat_8,3
2334,9,2,2021-09-14 00:00:00,0,1379,Cat_6,Cat_7,2
2335,9,7,2022-02-26 00:00:00,1,7794,Cat_3,Cat_5,1
2336,4,5,2021-08-13 00:00:00,1,6094,Cat_7,Cat_1,1
2337,6,8,2025-10-14 00:00:00,1,3961,Cat_6,Cat_4,2
2338,6,4,2023-10-30 00:00:00,1,3192,Cat_5,Cat_5,1
2339,5,1,2023-01-26 00:00:00,1,2850,Cat_7,Cat_8,3
2340,9,9,2025-10-16 00:00:00,1,1260,Cat_1,Cat_3,2
2341,10,3,2023-10-04 00:00:00,1,395,Cat_4,Cat_5,1
2342,2,5,2021-07-19 00:00:00,1,213,Cat_5,Cat_4,3
2343,3,8,2023-04-20 00:00:00,1,5509,Cat_5,Cat_1,1
2344,4,1,2023-02-25 00:00:00,0,6785,Cat_10,Cat_7,3
2345,1,10,2024-04-14 00:00:00,0,7064,Cat_5,Cat_2,2
2346,5,10,2025-10-29 00:00:00,1,8677,Cat_4,Cat_5,1
2347,6,10,2024-12-28 00:00:00,1,1733,Cat_6,Cat_10,3
2348,3,4,2022-08-20 00:00:00,1,9913,Cat_8,Cat_8,1
2349,4,4,2022-10-02 00:00:00,0,5690,Cat_8,Cat_1,3
2350,3,7,2025-01-14 00:00:00,1,753,Cat_5,Cat_7,1
2351,2,3,2022-12-13 00:00:00,0,1949,Cat_7,Cat_6,2
2352,10,9,2024-12-25 00:00:00,1,1036,Cat_2,Cat_2,2
2353,8,6,2021-03-01 00:00:00,1,7835,Cat_4,Cat_1,2
2354,4,1,2025-12-21 00:00:00,0,926,Cat_7,Cat_8,1
2355,1,9,2021-07-29 00:00:00,1,1438,Cat_8,Cat_8,1
2356,10,8,2024-05-31 00:00:00,1,7310,Cat_8,Cat_8,1
2357,8,2,2021-04-28 00:00:00,0,4630,Cat_1,Cat_6,1
2358,4,10,2021-07-04 00:00:00,1,751,Cat_7,Cat_1,2
2359,1,9,2022-02-19 00:00:00,1,6987,Cat_1,Cat_2,3
2360,3,10,2025-05-24 00:00:00,1,2273,Cat_4,Cat_7,1
2361,2,2,2022-10-16 00:00:00,1,3217,Cat_8,Cat_10,2
2362,9,4,2021-02-28 00:00:00,1,1436,Cat_4,Cat_4,3
2363,3,6,2023-01-22 00:00:00,1,8038,Cat_2,Cat_4,1
2364,3,3,2023-08-23 00:00:00,1,867,Cat_2,Cat_4,1
2365,1,9,2025-01-30 00:00:00,0,7427,Cat_5,Cat_1,1
2366,6,9,2024-09-08 00:00:00,1,5639,Cat_2,Cat_6,3
2367,8,1,2021-03-06 00:00:00,1,8314,Cat_7,Cat_1,2
2368,9,10,2025-04-25 00:00:00,1,9687,Cat_8,Cat_8,1
2369,8,10,2025-02-25 00:00:00,1,5942,Cat_5,Cat_5,1
2370,8,1,2025-01-27 00:00:00,1,1857,Cat_8,Cat_5,1
2371,6,8,2021-05-19 00:00:00,1,2492,Cat_10,Cat_10,2
2372,5,7,2023-03-14 00:00:00,1,5717,Cat_5,Cat_8,3
2373,9,9,2024-10-22 00:00:00,1,5973,Cat_5,Cat_10,1
2374,4,3,2023-12-01 00:00:00,1,1201,Cat_2,Cat_3,2
2375,8,10,2023-04-29 00:00:00,0,6988,Cat_1,Cat_10,3
2376,9,4,2024-08-28 00:00:00,1,5685,Cat_8,Cat_10,1
2377,5,4,2025-04-23 00:00:00,1,796,Cat_10,Cat_3,2
2378,5,10,2023-06-04 00:00:00,1,2073,Cat_4,Cat_2,3
2379,5,2,2023-07-27 00:00:00,0,5343,Cat_8,Cat_1,1
2380,3,2,2023-09-07 00:00:00,0,2153,Cat_10,Cat_3,2
2381,8,2,2023-08-02 00:00:00,1,3375,Cat_2,Cat_5,3
2382,2,2,2024-11-06 00:00:00,1,196,Cat_9,Cat_9,3
2383,6,1,2022-04-04 00:00:00,1,9164,Cat_8,Cat_10,3
2384,5,4,2021-05-24 00:00:00,1,9084,Cat_4,Cat_2,2
2385,5,4,2021-10-17 00:00:00,1,789,Cat_9,Cat_4,3
2386,8,8,2023-01-03 00:00:00,0,343,Cat_3,Cat_9,2
2387,5,10,2021-05-24 00:00:00,1,8453,Cat_6,Cat_9,1
2388,10,8,2023-01-05 00:00:00,1,4266,Cat_10,Cat_5,2
2389,8,10,2024-08-08 00:00:00,1,7135,Cat_7,Cat_3,3
2390,7,4,2024-12-14 00:00:00,0,3623,Cat_8,Cat_4,1
2391,2,6,2025-03-07 00:00:00,1,947,Cat_6,Cat_9,2
2392,5,6,2024-12-13 00:00:00,0,589,Cat_3,Cat_1,3
2393,8,2,2022-10-25 00:00:00,1,9710,Cat_4,Cat_8,3
2394,6,6,2023-06-07 00:00:00,0,3269,Cat_3,Cat_8,2
2395,10,8,2024-01-22 00:00:00,1,6019,Cat_2,Cat_7,2
2396,10,9,2021-10-16 00:00:00,1,9971,Cat_9,Cat_8,1
2397,1,8,2025-06-24 00:00:00,0,819,Cat_1,Cat_1,3
2398,4,7,2022-04-13 00:00:00,0,1170,Cat_4,Cat_6,2
2399,5,1,2024-04-22 00:00:00,1,2337,Cat_8,Cat_9,1
2400,2,3,2024-02-29 00:00:00,1,4977,Cat_2,Cat_8,1
2401,5,5,2025-08-05 00:00:00,1,9418,Cat_10,Cat_7,1
2402,4,5,2021-01-15 00:00:00,0,7138,Cat_7,Cat_8,3
2403,2,8,2021-05-03 00:00:00,1,1986,Cat_9,Cat_4,2
2404,5,2,2023-06-30 00:00:00,1,822,Cat_10,Cat_1,1
2405,8,6,2022-02-28 00:00:00,0,4422,Cat_2,Cat_10,1
2406,5,4,2025-01-11 00:00:00,1,7296,Cat_8,Cat_7,1
2407,1,4,2024-07-08 00:00:00,1,4467,Cat_1,Cat_9,2
2408,7,6,2023-09-21 00:00:00,1,8901,Cat_9,Cat_4,1
2409,1,1,2021-11-15 00:00:00,1,662,Cat_5,Cat_4,1
2410,3,8,2022-07-05 00:00:00,0,9917,Cat_2,Cat_10,2
2411,5,1,2023-09-20 00:00:00,1,1359,Cat_5,Cat_5,3
2412,3,2,2022-08-09 00:00:00,1,9056,Cat_1,Cat_7,3
2413,1,8,2024-11-22 00:00:00,1,1935,Cat_5,Cat_8,1
2414,2,7,2022-08-08 00:00:00,1,6445,Cat_3,Cat_6,1
2415,3,4,2023-05-18 00:00:00,1,1503,Cat_7,Cat_2,3
2416,1,8,2022-11-06 00:00:00,1,5042,Cat_2,Cat_5,1
2417,9,10,2023-11-14 00:00:00,1,3462,Cat_9,Cat_2,1
2418,10,8,2024-11-19 00:00:00,1,2507,Cat_8,Cat_4,1
2419,10,5,2022-03-02 00:00:00,1,4652,Cat_6,Cat_7,1
2420,2,8,2022-08-22 00:00:00,0,330,Cat_3,Cat_1,1
2421,7,7,2023-07-21 00:00:00,1,914,Cat_1,Cat_5,2
2422,6,10,2025-09-16 00:00:00,0,1509,Cat_2,Cat_2,1
2423,10,9,2024-12-12 00:00:00,0,1022,Cat_6,Cat_10,1
2424,1,7,2024-11-22 00:00:00,1,3557,Cat_5,Cat_7,3
2425,10,2,2024-12-23 00:00:00,1,2332,Cat_9,Cat_5,3
2426,9,7,2025-08-13 00:00:00,0,3618,Cat_1,Cat_8,3
2427,7,10,2025-09-14 00:00:00,1,8337,Cat_8,Cat_9,2
2428,8,2,2022-05-15 00:00:00,1,7449,Cat_6,Cat_6,3
2429,4,10,2022-12-26 00:00:00,0,7393,Cat_8,Cat_1,1
2430,8,10,2023-04-12 00:00:00,1,192,Cat_2,Cat_2,3
2431,10,7,2021-03-22 00:00:00,0,5301,Cat_6,Cat_2,1
2432,9,5,2025-01-02 00:00:00,1,7937,Cat_2,Cat_6,1
2433,7,6,2025-04-07 00:00:00,0,5193,Cat_4,Cat_2,1
2434,7,7,2023-10-24 00:00:00,0,1026,Cat_6,Cat_1,3
2435,6,1,2024-12-18 00:00:00,1,8784,Cat_3,Cat_5,2
2436,1,8,2025-11-16 00:00:00,1,7210,Cat_10,Cat_3,1
2437,1,3,2025-05-08 00:00:00,0,9632,Cat_10,Cat_6,3
2438,8,4,2023-08-20 00:00:00,0,7220,Cat_2,Cat_7,1
2439,9,4,2025-10-13 00:00:00,0,7795,Cat_2,Cat_4,3
2440,8,9,2022-06-24 00:00:00,0,9323,Cat_10,Cat_10,3
2441,4,7,2025-03-18 00:00:00,0,6318,Cat_4,Cat_9,1
2442,10,7,2024-07-08 00:00:00,1,2218,Cat_10,Cat_6,3
2443,5,8,2024-08-15 00:00:00,0,765,Cat_10,Cat_3,2
2444,2,5,2025-12-08 00:00:00,1,8868,Cat_6,Cat_5,2
2445,5,4,2021-03-10 00:00:00,1,9981,Cat_5,Cat_3,2
2446,10,3,2023-01-06 00:00:00,1,9095,Cat_10,Cat_7,2
2447,7,6,2023-08-30 00:00:00,1,4070,Cat_8,Cat_1,1
2448,2,10,2022-06-23 00:00:00,1,7217,Cat_1,Cat_5,2
2449,7,9,2024-05-25 00:00:00,1,2206,Cat_1,Cat_3,3
2450,2,9,2022-07-07 00:00:00,1,1830,Cat_8,Cat_3,2
2451,7,3,2022-12-05 00:00:00,1,7201,Cat_5,Cat_4,2
2452,6,2,2023-03-18 00:00:00,1,2471,Cat_4,Cat_6,2
2453,5,8,2025-11-13 00:00:00,1,5979,Cat_8,Cat_4,2
2454,1,9,2024-05-18 00:00:00,0,9399,Cat_4,Cat_3,2
2455,2,5,2021-05-23 00:00:00,1,944,Cat_3,Cat_7,3
2456,3,7,2024-08-11 00:00:00,1,2226,Cat_6,Cat_10,2
2457,10,10,2025-07-24 00:00:00,0,9683,Cat_3,Cat_6,2
2458,2,1,2025-11-14 00:00:00,1,7645,Cat_5,Cat_1,2
2459,2,1,2023-08-09 00:00:00,0,3166,Cat_6,Cat_5,1
2460,2,9,2023-01-28 00:00:00,1,2121,Cat_1,Cat_10,1
2461,7,6,2021-05-22 00:00:00,0,6980,Cat_3,Cat_1,3
2462,5,9,2025-06-30 00:00:00,1,5879,Cat_9,Cat_5,1
2463,8,1,2022-01-21 00:00:00,1,9409,Cat_1,Cat_10,3
2464,6,2,2025-05-10 00:00:00,0,5113,Cat_9,Cat_4,1
2465,2,3,2024-11-16 00:00:00,0,6909,Cat_10,Cat_10,3
2466,1,3,2023-08-19 00:00:00,1,3228,Cat_6,Cat_7,1
2467,7,5,2025-09-04 00:00:00,1,3657,Cat_2,Cat_2,2
2468,2,4,2021-08-02 00:00:00,1,8902,Cat_1,Cat_9,1
2469,5,6,2025-01-11 00:00:00,0,9930,Cat_5,Cat_1,2
2470,6,7,2021-05-16 00:00:00,1,6682,Cat_6,Cat_4,2
2471,5,6,2025-06-28 00:00:00,1,6607,Cat_8,Cat_8,2
2472,10,7,2021-07-17 00:00:00,1,9635,Cat_10,Cat_10,2
2473,8,3,2024-11-26 00:00:00,0,2398,Cat_2,Cat_5,2
2474,7,7,2023-05-02 00:00:00,1,6340,Cat_2,Cat_9,1
2475,7,6,2023-01-27 00:00:00,1,9692,Cat_7,Cat_8,1
2476,8,6,2022-07-25 00:00:00,1,5624,Cat_3,Cat_4,1
2477,3,6,2025-10-28 00:00:00,1,1076,Cat_6,Cat_6,1
2478,4,7,2021-02-06 00:00:00,0,6944,Cat_7,Cat_5,3
2479,7,9,2022-03-06 00:00:00,1,3205,Cat_4,Cat_5,1
2480,8,9,2024-06-17 00:00:00,1,292,Cat_4,Cat_4,3
2481,8,4,2021-05-01 00:00:00,1,288,Cat_6,Cat_8,3
2482,1,3,2023-06-08 00:00:00,1,9435,Cat_5,Cat_3,3
2483,10,6,2021-04-12 00:00:00,1,9192,Cat_10,Cat_7,1
2484,5,6,2024-07-17 00:00:00,0,3648,Cat_10,Cat_3,2
2485,8,9,2023-03-18 00:00:00,1,9191,Cat_8,Cat_8,1
2486,8,7,2025-09-15 00:00:00,1,4562,Cat_1,Cat_7,2
2487,4,1,2025-12-21 00:00:00,1,206,Cat_7,Cat_4,3
2488,3,7,2021-06-17 00:00:00,1,2382,Cat_2,Cat_2,1
2489,3,5,2021-09-08 00:00:00,1,7904,Cat_1,Cat_3,1
2490,10,3,2022-01-30 00:00:00,1,6283,Cat_6,Cat_1,1
2491,2,9,2021-02-09 00:00:00,1,8367,Cat_3,Cat_10,3
2492,5,8,2021-08-04 00:00:00,1,2248,Cat_7,Cat_10,1
2493,1,9,2022-01-03 00:00:00,0,7856,Cat_4,Cat_10,3
2494,8,3,2022-03-04 00:00:00,0,5881,Cat_8,Cat_9,3
2495,4,9,2022-07-12 00:00:00,1,9682,Cat_6,Cat_8,1
2496,8,1,2024-01-24 00:00:00,1,6544,Cat_2,Cat_10,2
2497,2,1,2021-12-15 00:00:00,0,5776,Cat_9,Cat_3,1
2498,4,5,2023-07-11 00:00:00,0,4312,Cat_10,Cat_7,2
2499,9,1,2024-02-21 00:00:00,0,7022,Cat_8,Cat_2,2
2500,3,4,2022-08-21 00:00:00,1,8779,Cat_4,Cat_9,3
2501,6,8,2024-04-26 00:00:00,1,9852,Cat_7,Cat_5,3
2502,9,2,2025-02-02 00:00:00,1,8303,Cat_3,Cat_6,1
2503,8,4,2022-10-18 00:00:00,1,9202,Cat_10,Cat_8,2
2504,2,1,2025-04-15 00:00:00,0,7251,Cat_1,Cat_7,1
2505,5,1,2021-01-13 00:00:00,0,6363,Cat_5,Cat_6,2
2506,10,6,2021-09-30 00:00:00,1,9834,Cat_9,Cat_7,2
2507,8,7,2023-04-02 00:00:00,0,9644,Cat_8,Cat_8,1
2508,10,6,2021-05-13 00:00:00,1,3127,Cat_1,Cat_3,2
2509,8,10,2022-06-27 00:00:00,1,6582,Cat_7,Cat_6,2
2510,2,8,2023-10-15 00:00:00,1,1271,Cat_2,Cat_4,1
2511,7,5,2025-02-23 00:00:00,1,3212,Cat_9,Cat_5,1
2512,8,7,2025-03-29 00:00:00,0,8760,Cat_4,Cat_10,1
2513,2,3,2025-01-30 00:00:00,1,5310,Cat_1,Cat_2,3
2514,1,10,2025-05-13 00:00:00,1,4626,Cat_2,Cat_9,1
2515,5,7,2025-08-08 00:00:00,1,2816,Cat_5,Cat_6,1
2516,4,1,2022-02-10 00:00:00,1,2170,Cat_10,Cat_1,3
2517,6,3,2024-04-07 00:00:00,0,2975,Cat_10,Cat_7,1
2518,3,3,2022-06-16 00:00:00,0,7680,Cat_5,Cat_10,1
2519,3,7,2023-10-12 00:00:00,1,926,Cat_2,Cat_7,1
2520,3,4,2021-01-19 00:00:00,1,6492,Cat_4,Cat_6,3
2521,9,5,2024-10-05 00:00:00,1,507,Cat_4,Cat_6,2
2522,1,7,2022-07-21 00:00:00,1,5899,Cat_1,Cat_6,2
2523,10,2,2023-05-08 00:00:00,0,7583,Cat_8,Cat_7,3
2524,6,2,2023-01-15 00:00:00,0,6733,Cat_9,Cat_10,3
2525,9,7,2021-04-01 00:00:00,0,4503,Cat_7,Cat_10,2
2526,5,8,2023-02-05 00:00:00,1,5783,Cat_9,Cat_6,3
2527,8,7,2023-08-24 00:00:00,1,1904,Cat_7,Cat_9,1
2528,3,10,2023-09-14 00:00:00,1,8478,Cat_2,Cat_4,2
2529,7,9,2025-03-06 00:00:00,1,4855,Cat_4,Cat_4,1
2530,8,5,2022-02-06 00:00:00,0,581,Cat_7,Cat_1,3
2531,3,6,2025-11-17 00:00:00,1,8653,Cat_5,Cat_3,3
2532,6,7,2025-06-28 00:00:00,1,9402,Cat_10,Cat_6,2
2533,8,4,2022-05-09 00:00:00,1,9160,Cat_10,Cat_1,1
